,Symbol,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
71,W,Oblak Steve,Chief Merchandising Officer,"May 05, 2020",$174.32,12628,2201313,147638,"May 07, 2020, 06:44 PM",sell,188.0500030517578,93.46150023142496
72,W,Macri Edmond,Chief Product/Marketing,"May 05, 2020",$174.32,300,52296,5947,"May 07, 2020, 06:42 PM",sell,188.0500030517578,93.46150023142496
73,W,FLEISHER MICHAEL D,Chief Financial Officer,"May 05, 2020",$174.32,26016,4535109,120444,"May 07, 2020, 06:39 PM",sell,188.0500030517578,93.46150023142496
74,DVAX,Janssen Robert,Senior Vice President,"May 05, 2020",$4.43,9000,39870,220266,"May 07, 2020, 06:37 PM",sell,4.25,4.69294443792767
75,DVAX,Janssen Robert,Senior Vice President,"May 06, 2020",$4.52,28000,126560,192266,"May 07, 2020, 06:37 PM",sell,4.25,4.69294443792767
76,TRUP,Tooth Margaret,Chief Revenue Officer,"May 05, 2020",$29.55,1750,51712,13555,"May 07, 2020, 06:25 PM",sell,29.940000534057617,29.471777820587157
77,REGN,RYAN ARTHUR F,Director,"May 06, 2020",$550.88,50124,27612508,78966,"May 07, 2020, 06:22 PM",sell,563.4000244140625,384.73761189778645
78,KNX,KNIGHT KEVIN P,Executive Chairman,"May 07, 2020",$37.76,13200,498412,2237215,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
79,KNX,KNIGHT KEVIN P,Executive Chairman,"May 06, 2020",$38.12,22973,875751,2250415,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
80,KNX,KNIGHT KEVIN P,Executive Chairman,"May 05, 2020",$38.53,13827,532803,2273388,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
81,GILD,Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel","May 05, 2020",$79.23,13210,1046640,14644,"May 07, 2020, 06:02 PM",sell,77.48999786376953,68.40255565643311
82,CHTR,Winfrey Christopher L,Chief Financial Officer,"May 06, 2020",$508.51,9239,4698124,79122,"May 07, 2020, 05:58 PM",sell,515.280029296875,467.30566762288413
83,CHTR,Winfrey Christopher L,Chief Financial Officer,"May 05, 2020",$516.44,19552,10097435,88361,"May 07, 2020, 05:58 PM",sell,515.280029296875,467.30566762288413
84,ILMN,FLATLEY JAY T,Director,"May 05, 2020",$310.37,3000,931110,245970,"May 07, 2020, 05:57 PM",sell,309.8699951171875,298.340889400906
85,USNA,WENTZ MYRON W,Director,"May 05, 2020",$80.75,641270,51782553,9085743,"May 07, 2020, 05:57 PM",sell,87.98999786376953,71.88349967532687
86,HLIX,VENEGAS ZACHARY L,Chief Executive Officer,"May 06, 2020",$0.13,5000,650,22112228,"May 07, 2020, 05:57 PM",sell,0.1379999965429306,0.4488944440666172
87,HLIX,VENEGAS ZACHARY L,Chief Executive Officer,"May 05, 2020",$0.13,5000,650,22117228,"May 07, 2020, 05:57 PM",sell,0.1379999965429306,0.4488944440666172
88,SWI,Kim W. Joseph,"EVP, Engineering & CTO","May 05, 2020",$17.38,23317,405249,482649,"May 07, 2020, 05:45 PM",sell,17.0,17.898944441477457
89,SWI,Pagliuca John,"EVP & President, MSP","May 05, 2020",$17.27,92500,1597883,308112,"May 07, 2020, 05:45 PM",sell,17.0,17.898944441477457
90,SWI,Gardiner David,"EVP & President, ITOM","May 05, 2020",$17.27,75000,1295250,713209,"May 07, 2020, 05:44 PM",sell,17.0,17.898944441477457
91,SWI,Gardiner David,"EVP & President, ITOM","May 07, 2020",$17.76,30000,532800,683209,"May 07, 2020, 05:44 PM",sell,17.0,17.898944441477457
92,HLIX,Ogur Scott Matthew,Chief Financial Officer,"May 06, 2020",$0.13,5000,650,22112228,"May 07, 2020, 05:34 PM",sell,0.1379999965429306,0.4488944440666172
93,HLIX,Ogur Scott Matthew,Chief Financial Officer,"May 05, 2020",$0.13,5000,650,22117128,"May 07, 2020, 05:34 PM",sell,0.1379999965429306,0.4488944440666172
94,ZBRA,Cho Michael,"SVP, Corporate Development","May 06, 2020",$232.17,1029,238903,8337,"May 07, 2020, 05:33 PM",sell,242.9199981689453,222.40361150105795
95,TCDA,Otto Dawn Parsell,"EVP, Clinical Development","May 05, 2020",$30.14,1250,37680,255,"May 07, 2020, 05:33 PM",sell,30.0049991607666,33.414777829911976
96,KMT,Keating Michelle R,"VP, Sec. and General Counsel","May 06, 2020",$24.24,9000,218160,10200,"May 07, 2020, 05:33 PM",sell,24.56999969482422,29.71611105600993
97,QSR,Athayde Felipe A,"Brand Pres., Popeyes, Americas","May 05, 2020",$49.41,43476,2148149,20953,"May 07, 2020, 05:29 PM",sell,51.66999816894531,61.07966681586372
98,NEOG,Lilly Jason Warren,Vice President,"May 05, 2020",$64.00,885,56640,10409,"May 07, 2020, 05:24 PM",sell,66.5,66.39144456651476
99,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 06, 2020",$0.13,5000,650,22112128,"May 07, 2020, 05:21 PM",sell,0.1379999965429306,0.4488944440666172
100,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 05, 2020",$0.13,5000,650,22117128,"May 07, 2020, 05:21 PM",sell,0.1379999965429306,0.4488944440666172
